filename,e0,n0,u0,h0,p0,r0,vang,hang,z,e1,n1,u1,h1,p1,r1,intr_x,intr_y,loc,ac,clouds,local_time_sec
134, -667.360377700239, -3691.7689531183373, 29.392791814075963, 338.90918098376727, 14.590104641464801, -5.645197322024355, 5.025700488854543, 15.609108367976056, 349.21696554493207, -696.3412342573858, -3366.1314475137838, 152.1641806685996, 311.6379107074226, 11.22590708338706, 0.9482218009658752, 2184.5593324720635, 721.7790658218585, Boston, Cessna Skyhawk, 1, 41269.18354174241
135, -4249.002079185446, -324.6420218813837, 419.05120938698497, 166.50867189325385, 0.15814456099632795, -3.792775162274235, 6.266552745937627, 15.35129713065951, 444.6453213552546, -4260.013099090284, -765.4365282786114, 476.3959770105208, 41.885590894302744, -9.93501857523253, 9.345355249069813, 2170.1754391804343, 674.8376686279016, Boston, Cessna Skyhawk, 1, 33150.70175415725
136, 2835.501354402343, 125.87430620145915, -143.2652135979764, 85.63773343458706, -12.653984726183147, 5.060044241876469, -18.101637042620705, 20.12981578428395, 574.2579453737785, 3304.694212755062, -10.211571501555426, -445.11100764771874, 179.41340645140153, -23.444701027970467, -9.738747650402564, 2404.584067345941, 1846.2334934504836, Boston, Cessna Skyhawk, 1, 40869.47317839887
137, -2712.934879681109, -342.4047913971808, -120.18832085378904, 315.02061388387926, 2.6103552713111444, 11.96574162134015, -19.98284226633431, 5.411522526175759, 274.06982502722684, -2894.0372741367773, -155.02519433841638, -205.07105360299627, 253.88494949523994, -3.7079060162138022, -18.474597835241674, 1720.8277064390547, 1883.5778998387702, Boston, Cessna Skyhawk, 1, 53091.18987443119
138, -4403.680132128376, 955.534974674034, 282.4407493112284, 240.18678851437923, -10.8002521432904, -16.44404917772335, 8.571861854555365, 1.213191207142927, 496.2208164266251, -4828.338000689142, 699.5542974112469, 263.08393674774004, 299.3294048381026, 1.552604039197143, -8.567778724045105, 1521.2008854740964, 576.5742496025091, Boston, Cessna Skyhawk, 1, 53949.493854517335
139, -189.86404486494575, -1027.420464266152, 377.8173746265445, 72.9444159930481, 8.789869437755438, -6.01947743496496, 10.558003008571028, -16.109431267856905, 258.9861303686267, 13.358605320802582, -886.3807390842296, 454.5126554161997, 121.00388728795483, -6.164634844740488, -11.455276304697154, 733.5951851283742, 460.54634986045335, Boston, Cessna Skyhawk, 1, 31411.53037115923
140, 3148.9260704861026, -215.66435787838418, 355.7590610481318, 103.49670306434075, 6.615477775903126, -4.405221923989411, 4.347704279721732, 10.38998114985359, 52.45865623051043, 3195.9728448077076, -236.31509628771175, 366.3448365318825, 216.46989901620316, -5.749652595404293, -4.238837824480682, 1968.9092417071495, 774.7028581906857, Boston, Cessna Skyhawk, 2, 55813.14874833264
141, -922.757400142842, -2475.769687947159, 10.157586805881522, 202.26887763069044, -0.7230692544224114, -1.5968298645407153, -11.700337196459651, -2.0413743565800004, 700.3622754367537, -1162.8437605753688, -3116.06382774313, -141.13441870712657, 15.576515716361259, 3.3290738963043642, -8.097144832221211, 1376.217239620771, 1489.6449445330618, Boston, Cessna Skyhawk, 2, 32113.02206237646
142, 2941.969878840002, -4019.244742177779, -464.6388804095235, 254.0920936558883, 9.607569343656763, -20.003822246428484, 4.537892616983751, -15.815426360848218, 691.960853394622, 2364.146749895398, -4387.090096631165, -366.55702941585514, 87.71456518426936, -5.265438103179504, 4.452149281750206, 744.3706240771758, 748.8076234821094, Boston, Cessna Skyhawk, 2, 36101.504602921515
143, 2698.781142198949, 1389.6228454547845, -431.77886007033, 316.9707175486088, 6.9365775028943935, 4.981197045167274, 1.811653235740529, -3.5429762212384297, 241.40599931495018, 2526.011292501965, 1553.9083724704708, -393.8618302010301, 292.0062061927152, -9.412967981210738, 1.2414811161419053, 1316.0802324629658, 875.3036114833758, Boston, Cessna Skyhawk, 2, 50302.17914842474
144, 4337.305246580681, -2248.595415133593, 42.638977663071046, 186.2530738319135, -3.4351464257840125, -7.37301799193037, -3.9570142431803035, -12.79735195074344, 134.41940883297292, 4351.2717166624025, -2380.6556677870385, 21.815796984547124, 290.403871681905, 6.224817726224766, 11.942521575942393, 886.834119111276, 1146.5804635350655, Boston, Cessna Skyhawk, 2, 59803.2031455477
145, -2895.931235991579, 3423.3490030374014, 489.24426153531635, 344.29679084399527, 14.043450758019336, -0.5655333494832785, -10.24195741281515, -4.810997205653962, 82.22893718816509, -2924.4614214766975, 3500.286265340839, 494.5625598093853, 275.5071634154395, -6.43022571710981, 3.4225797017952635, 1254.87869646521, 1423.1692708325882, Boston, Cessna Skyhawk, 2, 50162.4480085571
146, -4303.141140528659, -1953.2125562302504, -235.250658918998, 104.33028942071951, -5.809405931974604, -12.537079050077406, -5.063177932364184, -16.955832093097357, 414.3228233098454, -3901.5702911814483, -1942.7275510824884, -336.7115850780493, 235.37720189136346, -18.039253105383843, 5.5930664531954, 692.1213028166655, 1193.3783860165322, Boston, Cessna Skyhawk, 2, 57287.92960485851
147, 3871.6066504190385, 1100.7840963986546, 37.990180872123915, 187.20772256408722, -4.025178682677867, -1.7621665918957694, -7.332300328050113, 0.14053626635179128, 146.30054863946233, 3852.6875409638574, 958.5976492819976, 9.199000174335882, 34.9048519773161, -5.812499237851643, -18.226906671923288, 1487.853773444843, 1293.4637810688878, Boston, Cessna Skyhawk, 2, 38942.46405800922
148, -1038.702429680196, -1151.5643902657857, -357.37862825888226, 309.62684780741563, 8.825425089951453, 4.0053443149557015, 8.979280912830198, -4.029111836648191, 122.07234600107087, -1132.4712265864393, -1083.1629858613494, -319.55907960396564, 45.81009733773027, -6.454487213085368, 9.48754859586208, 1289.949327617445, 559.647357649279, Boston, Cessna Skyhawk, 2, 42801.234576614515
149, 1272.2489442916822, -455.7063341833518, -286.48304908594224, 141.8350472620108, 6.8562107105615535, 12.105677702631084, -3.4411837548717514, 3.7589121082129147, 349.37805978185673, 1473.4965243356137, -740.8285320345631, -270.0582971581122, 239.84904606084785, -11.972330094658528, 12.603172045292578, 1643.7965457942064, 1115.3072883821183, Boston, Cessna Skyhawk, 2, 45934.76906609043
150, -514.7032511636917, 1920.5276809346815, 162.68909628104916, 271.5311185297739, 3.580125502854823, 2.106088178723675, 10.350474664970797, -14.527383666827332, 285.66937744210793, -784.5797623518565, 1859.1586842981528, 233.45284525530604, 215.13235644695058, 3.1742954862062205, 6.756279891685911, 810.0205709377195, 480.8021159608793, Boston, Cessna Skyhawk, 3, 31131.024644449484
151, -4049.7762389147997, -2633.369943559437, -84.38740904000917, 347.87646016234135, -5.448541929275739, 13.204565017892186, 5.055083706347425, -7.163986143872599, 473.4325287187791, -4195.3439674117435, -2182.969542589879, -75.01327037244859, 69.80785752859306, -4.493509289666241, 5.291081048718772, 1152.7516339111323, 725.3049497035142, Boston, Cessna Skyhawk, 3, 49967.40092800079
152, -2886.9144928060555, -151.5790471709197, 31.680487460715085, 179.04935452856603, 6.43628617823193, 5.584605343791359, 18.75175611996864, -5.4908824116281, 305.6205964923762, -2864.355217730765, -426.23413740620936, 163.81530314635512, 181.80104653389074, 7.906340056987381, -11.508496521709207, 1230.8450644103903, 99.27623858266611, Boston, Cessna Skyhawk, 3, 50288.41489795123
153, 3543.047229458676, -221.30457313247734, 94.31345778045898, 212.0833323464299, -26.711186749736843, 3.7519734643225306, -3.719245863295477, 24.78787487150958, 815.2499638243038, 2925.102386704658, -572.7668313140207, -304.74913869178664, 254.5272454915361, 15.991154330875773, 13.739364571712773, 2644.303697300971, 1143.4579684542482, Boston, Cessna Skyhawk, 3, 35530.07700972914
154, 2029.433579591203, -4121.770568093476, -256.54619756430805, 322.05930991241934, 7.848366117521629, 13.704813326929306, -8.75655819994968, 23.69345412008863, 252.33817633389077, 1954.8157602436102, -3882.5055014594427, -285.8542879138229, 118.23583081523617, -0.06059993400190143, 1.9399977287396637, 2596.1877432631645, 1380.0370510323532, Boston, Cessna Skyhawk, 3, 48103.8240765651
155, 2582.067460393536, 3657.3850387193816, 340.8312886456398, 296.61617140559815, -12.135119903032322, -3.3490860715338493, 3.618962794532777, 10.543679243923421, 712.7562130759295, 2017.9902492325386, 4082.456961539562, 245.16426424785385, 317.77480446680715, -11.452466287464134, -1.9085240729350275, 1949.7760815470747, 790.9562172941351, Boston, Cessna Skyhawk, 3, 32481.05867264402
156, 1291.9528222588306, 3346.686715990909, -303.82332173620455, 244.48964715652255, -22.679743435415656, 3.158143656934354, -10.198594340736902, -18.44301724999882, 217.52164525834252, 1164.9584243944414, 3208.8038160144097, -414.1700251805222, 54.71504720047798, 7.2524228704449225, 12.55298913705998, 628.2020302802794, 1444.4709931469365, Boston, Cessna Skyhawk, 3, 36272.13144624038
157, 218.90725734502666, -2385.066925321194, -199.41646979076523, 358.65245957424344, -13.638368026390989, -13.452277419200165, 12.04714489747677, -13.30108793675887, 548.0604631886217, 60.02715136457593, -1862.286629152613, -242.17328412553647, 72.18610010155025, -2.4195337911407577, 8.33654920772589, 872.6260426438611, 394.13240888619066, Boston, Cessna Skyhawk, 3, 34839.823091080194
158, -297.6930743387711, -3365.9496999886987, -308.15515709631126, 200.57776267016825, -17.044825556942065, 4.660112683560319, -5.204804130900499, 15.80599620419644, 124.56610241848468, -367.02984348821485, -3457.429171444089, -356.5352420269061, 173.3589887849656, -1.0801583543914146, -12.371324479993593, 2200.5052931154314, 1206.2402542983505, Boston, Cessna Skyhawk, 3, 40585.65578047332
159, -14.957374916903973, 2009.046898992874, 289.29583537405813, 144.5775655225234, -0.7554540165152457, 8.94025586749354, 18.270725561998745, 0.2519279472125433, 1158.1445538291814, 575.2624172429065, 1073.621558252013, 632.6889576215316, 270.18913160712, 0.9734422651141184, 13.530919856015073, 1488.4759659493616, 120.87560669744607, Boston, Cessna Skyhawk, 3, 57649.142521841946
160, -1679.811843522854, 4758.35634767683, -208.06046981901716, 226.43039717535078, -5.952134081871536, 11.303449887223387, 9.00317989277793, -7.710544630669013, 423.1585347300607, -1955.024279969464, 4438.574352636948, -175.49152773725945, 179.81144114573502, -2.8514959352222684, -5.960266554089752, 1125.9143589457672, 556.5343060171065, Boston, Cessna Skyhawk, 4, 40784.56641201603
161, 1576.5815973649878, 1188.7837785504325, 298.10368188989423, 321.12885511117963, -0.39007008411710703, -1.6266150135017652, 10.504141126454304, -7.625911678182579, 293.2055431913119, 1366.0834029282337, 1386.5713322276792, 348.5029309651428, 253.2266247018665, 5.0150578640777, -5.0384417498771805, 1136.343816364905, 479.9149788248035, Boston, Cessna Skyhawk, 4, 31499.985131633617
162, -3231.443032903886, 4814.672770253619, -264.28585342281895, 159.42247393392128, -8.327142040734106, -1.5269634728287866, 0.10082677262824191, -17.694003167466388, 131.9409993891489, -3150.2362521950795, 4712.439372500949, -283.31789142886277, 206.50306341028636, 8.067806917075965, 12.049312508402261, 671.1896773711667, 962.6937229037742, Boston, Cessna Skyhawk, 4, 50195.68820975209
163, 4374.328354243118, 4744.097393422848, -235.5300884748783, 206.07198889072185, -17.67874086048034, 4.669533073832306, -6.4090670794169835, 22.36758506773075, 227.24008619036314, 4216.110649075476, 4610.916595435824, -329.70062309600326, 144.66785846929233, 4.8447697056750965, 4.38960391253174, 2517.446644001269, 1273.252648721194, Boston, Cessna Skyhawk, 4, 31052.737538606165
164, -1902.9706886394206, -134.6630475020438, -482.2368029419349, 300.60730136883853, -2.0056091405215835, 2.5161408712174573, 3.70961189136181, 22.05483586926369, 195.8995607462888, -2021.4790988467196, 21.294725889574522, -479.1436606147753, 165.2009944711241, -8.062981850996119, 1.3109113508531312, 2515.391317569967, 777.8641156650617, Boston, Cessna Skyhawk, 4, 53319.666935271
165, 2727.8869946536133, -4954.704197422766, 188.9914554014631, 75.10787779674114, 10.853252083243284, 17.521550751486632, 9.699761430210636, -24.57040871982758, 162.28497937771556, 2843.3915910266737, -4866.87209795298, 261.65936476351595, 130.02281758205166, -1.0722081876934044, 4.350925125856256, 311.88165932931696, 479.9270546204136, Boston, Cessna Skyhawk, 4, 57190.35181208038
166, -4407.416099205259, -1133.1801145123268, 170.4822268242765, 131.26297040302336, -4.666267241716763, -0.6332773000525984, 16.29134896091562, -12.676306985865876, 272.4504790066424, -4173.2310583222525, -1261.1860739949984, 225.26456407355624, 285.556941507321, 9.743675725821406, -4.335501859109963, 902.4382058652656, 199.22994274162716, Boston, Cessna Skyhawk, 4, 40141.217930668674
167, 4395.172609550089, 2116.774589224249, 56.74597661998223, 284.23787091578225, -3.002715400806694, 4.5346105482484775, -6.6167590113176935, -3.129924193010165, 35.457216475860896, 4360.779315743552, 2123.1905568149687, 50.98829468815616, 114.1215686003314, -10.317221162755917, 7.062881947097823, 1343.4218755894376, 1275.277450712368, Boston, Cessna Skyhawk, 4, 41329.50984168738
168, 516.6748445486728, -1004.4263954257935, 319.63849353812043, 69.34594535945877, 17.26484511899095, 12.150580922281016, 12.770952039456773, 21.640614998311015, 237.92829696080005, 733.5407117671588, -1023.9114762257303, 415.55200539364904, 246.8948213757691, -9.276235442006303, -6.908526333054967, 2486.264977185919, 336.42237367648795, Boston, Cessna Skyhawk, 4, 34122.391697626765
169, -1620.866921964452, -968.0907539344839, 207.620796327446, 51.24264641227483, -14.543114638642445, -11.753466317816464, 0.0918451338163635, 23.223776709021678, 873.0166965290598, -790.4821951938328, -733.2972653178408, 75.36583170296632, 312.2306938428436, 3.645674077976368, 2.0011000496632207, 2560.4734179509232, 950.37906914138, Boston, Cessna Skyhawk, 4, 30699.85194282902
170, 4634.284146110214, -3014.8578935935075, 320.5465292332151, 15.157442775553399, -19.959485165145242, -15.742830750339765, 0.8638090169323789, -7.774502925457423, 263.9829172098726, 4663.822518404141, -2770.253344550083, 225.76741904472055, 352.9003815451152, -9.860802157756229, -12.28863230853503, 1124.0192653512424, 914.3396143348533, Boston, Cessna Skyhawk, 5, 48848.16232272725
171, -199.19950301243625, -2.1242199552698366, 369.4122352084663, 352.01344920506244, 5.890178015214166, -0.14460675523215277, 16.869024194247793, -23.7119804352825, 437.3951299987703, -417.37118746031126, 339.10513289491195, 534.5732009517806, 169.76059200840217, 4.646117451023326, 24.301801710438397, 357.9532045934755, 111.74912841933747, Boston, Cessna Skyhawk, 5, 29455.48695256814
172, -3087.0073997942163, 417.08641623361655, 184.96324523141345, 144.5518308128175, 7.87429197870212, -19.01222169742602, 17.351195938304578, -22.714823297351145, 1375.1880213985157, -1909.8720421673277, -179.72390796871787, 571.3722008057975, 61.58174621203607, -10.971847300514852, -3.3388083658480685, 409.9464033349779, 99.11884535947479, Boston, Cessna Skyhawk, 5, 51912.19820833206
173, -3733.197478788356, -2306.681059071203, -462.4785495510847, 16.940517614716914, 6.427985549794556, 4.083010193403424, -13.237063396572669, -0.19039098541205846, 444.7440091075991, -3612.844074814632, -1881.746283003275, -514.8496090891331, 73.5926797113149, -8.875374579224582, 1.1631225336103386, 1460.1767088874972, 1550.5929031779947, Boston, Cessna Skyhawk, 5, 30399.948192417214
174, 2110.3600663880225, -1918.2209273445528, -271.9523120896565, 63.68425840734139, -11.285836009597649, -7.967547060129448, -5.4795043605194, 2.3668459095182683, 339.91764768266347, 2410.369625485698, -1790.3024467075363, -367.7392316958888, 302.8220099774193, 22.85703878670894, -1.45849393065982, 1571.2621506986131, 1200.266944666019, Boston, Cessna Skyhawk, 5, 56988.081892937844
175, -2896.8204482825013, 702.4416218792676, 40.28818619875733, 55.747383214374295, 23.511784860373062, -3.27944514666709, 9.260293970260328, 2.834363815326757, 209.92328725296727, -2746.6215330994746, 794.6818144710702, 154.3049361943648, 354.25525993022217, 14.385327875278088, -13.882968277563847, 1597.3193562149947, 540.963308517712, Boston, Cessna Skyhawk, 5, 46573.06758462697
176, 1949.8064590652466, -2045.5295303402931, -57.954283984588585, 6.499022604362112, 0.7907067456276606, 3.977424255053738, 19.060611090772575, -6.956896908709421, 962.1833277622108, 1963.946425597386, -1143.1133491664918, 275.5751053137528, 319.6701255614776, -9.147064009154075, 14.385578669385623, 1160.4128937886462, 66.34271911159954, Boston, Cessna Skyhawk, 5, 32894.53143811168
177, 2000.031640871901, -2326.697897282568, -137.756672055798, 114.61929256975719, -7.435187281258625, -4.355618579581055, 9.897079562687967, 0.09667469112924465, 80.16742987259164, 2073.22125929484, -2359.231572005222, -134.3424991659054, 105.75256383949261, -6.422648071678903, -4.169361603755134, 1491.9626895264607, 525.6298334775354, Boston, Cessna Skyhawk, 5, 36872.4902577319
178, 1861.1655697741062, 879.0268458372439, -75.26695731852539, 153.66683986152114, 15.653310587903418, -0.8359802890596145, -9.688490151889688, 13.13510291776641, 530.1375503080894, 1981.421086277804, 365.4443077270089, -22.187681274668066, 271.80651354195214, -5.080099115994785, -7.30028583942816, 2068.4286710702845, 1410.0070462157864, Boston, Cessna Skyhawk, 5, 58170.86919635167
179, -2150.4176043659627, -2573.0684058670627, -197.2776075070426, 310.6445107142406, -6.537475091540184, 0.5975470364559317, 3.0907606130171814, 7.852695501029707, 165.64507958263042, -2259.9065950294307, -2449.172805278623, -207.29426704307707, 74.64686177042071, 0.5574513611931085, -7.602511960541043, 1830.8510416501706, 818.909849075096, Boston, Cessna Skyhawk, 5, 57156.090111734375
180, 466.33288268520937, -3395.687270682082, 306.3026683642969, 190.90334570796807, 5.235966593916126, 8.56681434997168, -9.115788256880926, 13.090016546043692, 172.53082928069912, 401.0487243050512, -3554.428254280316, 288.8050730110714, 353.18757967392185, 10.132347547334412, 1.0587096069939292, 2052.6955300949653, 1378.5405081157687, Reno Tahoe, Cessna Skyhawk, 0, 57728.45224182503
181, 4172.4830772142395, 3073.6215119414455, 47.98925472047006, 342.23027943863934, 0.016661896056444886, 18.546017562146147, 0.05430850072156801, 10.157329728687571, 260.21083972262846, 4135.816832986937, 3330.8395922367627, 33.70195922373719, 37.01803948042987, -4.4629129435743495, -2.3910842486002606, 1920.5734697261958, 958.658912741897, Reno Tahoe, Cessna Skyhawk, 0, 57973.442485007894
182, -2878.7777038727168, -2548.8639347751073, 218.5694537505325, 338.18925080842945, 11.316879759835848, 1.4686769566423876, 13.071819047111745, 12.693508304674154, 289.1182415971132, -2915.2306160392764, -2286.760337400714, 335.02651477383756, 295.58812688656997, -21.26765826692302, -6.384563686902588, 2041.843602111643, 356.66704199057244, Reno Tahoe, Cessna Skyhawk, 0, 36601.33938027871
183, 3763.911244021805, 1619.365237017746, 23.5592439827592, 138.5455965489528, -19.835302399487386, 16.63892874208495, 16.71421348199805, -7.522739924390603, 287.7272163839408, 3962.324926645961, 1411.162553389213, 15.156617878461406, 264.8390288960893, 1.7316062660863805, 3.492092284048372, 1134.048423332797, 194.44513127725645, Reno Tahoe, Cessna Skyhawk, 0, 36319.40628460595
184, 811.3849232174562, 4768.593764336247, 54.08177559637113, 261.14281591713, 7.797812010112404, 0.24520620327985215, -4.013690158126462, 14.138564325799628, 296.96839452782007, 516.2129015669874, 4795.741518580654, 72.15674233745999, 186.46531344942213, 2.9570684522060193, -12.247455841881907, 2106.8128400105475, 1135.123256732828, Reno Tahoe, Cessna Skyhawk, 0, 44239.6568256339
185, 4580.200542180568, 2933.362866684549, -143.23404660114738, 202.34160785933835, -6.738094586662232, 9.048332888101681, -5.563789449756026, -16.745685978587627, 254.63633136650014, 4559.450525569084, 2682.9535441053395, -184.51684238625256, 38.44522629358941, 6.919565136741435, 11.316579190105136, 701.0515963592709, 1217.2307708535964, Reno Tahoe, Cessna Skyhawk, 0, 60488.52535711837
186, -51.153041691457474, -638.9571811935239, -64.37523051819585, 27.16403950231328, 13.329339643579583, 0.22223615500398336, 2.5835312762497225, 1.0126280771216791, 193.28874395221789, 36.76353313539356, -475.17423431749296, -11.400135219140651, 157.9766252871827, 20.10711937998305, 2.1059713936686557, 1509.0528175385223, 851.944447391613, Reno Tahoe, Cessna Skyhawk, 0, 58019.633034584214
187, 3367.1733277802123, -1703.749908062161, -163.99577949679644, 307.68892373816163, 14.585861685964872, -0.8865132419847331, -17.24482168384055, -22.90215637924446, 796.0512167094856, 2604.2642752093866, -1483.5600855627542, -220.42058962334565, 212.48816719498717, 3.7522766667672363, -2.451396769857413, 392.4457997483755, 1806.4961098553974, Reno Tahoe, Cessna Skyhawk, 0, 52020.55932889195
188, -193.66059961185329, 3885.950209574232, -364.83990770169294, 105.40417956378072, -14.664062420574503, 8.493563528937523, 14.386213777189802, 17.921072762732223, 388.361495474201, 125.09532694976326, 3664.5919292097437, -379.6663085758031, 183.2030131971176, -6.221789958900217, -16.39879333341943, 2294.806239232901, 279.0897495613169, Reno Tahoe, Cessna Skyhawk, 0, 38275.62738896225
189, -54.24075761716995, -1360.1416252131517, 214.85286564975945, 188.19755743233807, 9.575619734535458, 14.647232904799257, -1.1286378820527965, 8.378018340882, 193.57482015859006, -107.46789862257666, -1545.045356142893, 236.03523445220392, 11.77526026738085, -10.842736880774765, 3.3793605742906023, 1837.6203368382858, 1011.7884596596418, Reno Tahoe, Cessna Skyhawk, 0, 56182.99500222206
190, 2195.555054912751, 1746.8422116213524, -421.56149610066154, 8.615611229152575, -8.734029987300705, 12.301196505063468, 3.041874314511965, 2.424101255005496, 746.1498173771128, 2345.292736423291, 2473.2620644451463, -503.00088541077463, 117.22683158889856, 14.229012719160067, 2.440283649121418, 1568.3875116548747, 825.423286333903, Reno Tahoe, Cessna Skyhawk, 1, 49945.092378760746
191, 1489.953767078444, -4257.475566272336, -83.49361960836467, 336.4074339772473, -7.69752971418169, 18.591735989123336, -6.812770531340732, 6.548225109000899, 509.4249035666836, 1327.1435551345608, -3796.2183300708357, -225.79024399722954, 116.20760390417709, 6.593590097959098, -2.7983995248262454, 1756.1067144908343, 1262.5879225832477, Reno Tahoe, Cessna Skyhawk, 1, 41673.81055504516
192, -2967.475429767663, -4375.528146061904, -83.57480228760272, 56.82748425808074, 1.708443927293797, -0.09604016960585207, 19.84738921393552, -23.576112902470893, 113.63942065801642, -2909.8994560443016, -4286.737495946612, -42.16048556741274, 341.5654197923248, -6.170129944849042, 17.907571481177655, 343.30373799246075, -34.25971297070987, Reno Tahoe, Cessna Skyhawk, 1, 29404.026907498635
193, 3964.144134519749, 2639.606692219101, -392.46524784734197, 137.82702448684464, -11.057245183775514, -20.322941132458933, -4.019001206881523, -17.356216054143363, 740.4100145415138, 4552.297543324951, 2271.2529672590563, -650.5313065459737, 24.43966507209283, 14.670459503707347, 17.550279408336166, 673.3998984964555, 1151.6484646742329, Reno Tahoe, Cessna Skyhawk, 1, 41153.40818506804
194, -976.2628742293232, -263.5930798030331, 67.74975479289776, 229.6210853369801, -9.712043339585165, 7.998746394545632, -3.195051092240398, -10.20803594473329, 675.976357030199, -1392.2273528135245, -779.7146073941115, -64.67439926158099, 158.39433529347212, 0.9168218097261392, 22.964399295039854, 1002.1597218044276, 1097.366209183362, Reno Tahoe, Cessna Skyhawk, 1, 58834.21054566717
195, 1946.1238409314383, 2410.7675313782984, -274.423126535646, 212.9587644439295, -5.310273838693017, 6.493303558166096, -18.456382288937, -14.161876677734831, 118.22071498348339, 1915.3643542035727, 2305.439759345607, -318.4237159188997, 5.782307898695049, -7.931586210007664, -7.196066798645129, 829.6574846741037, 1837.2385021812051, Reno Tahoe, Cessna Skyhawk, 1, 57969.47129948101
196, -187.5477860826477, -78.97819049265127, 469.41747368172855, 21.771712368596013, -1.7273263035123327, -5.299680816863929, 5.843895903632969, -18.871845771937856, 128.31205921372813, -181.96441454791315, 49.09212329190916, 474.9677195408434, 249.29224833702332, 4.115269719630021, 3.7076437182053494, 605.0399759326888, 689.3501294940108, Reno Tahoe, Cessna Skyhawk, 1, 38874.56140705398
197, -2460.2713640134134, 1553.8621135926196, 340.75435655370757, 254.78599350761613, 16.05756770329938, -2.711346548385136, 5.358961116298392, 0.5033434965458881, 227.4549155114573, -2664.8302339578368, 1499.2489868337505, 423.87363050989836, 35.63343087399103, -12.164968673763777, 0.48396268553623784, 1485.8437432376154, 710.2819151414199, Reno Tahoe, Cessna Skyhawk, 1, 54394.7335565342
198, 2238.07380560623, -690.6465411072768, -238.7430363145928, 151.5579144423515, 10.06127639592339, 16.98440006445662, 11.764040005732358, -1.302853887799877, 121.48511814835385, 2287.7082027033316, -792.0436046869834, -193.8688114885338, 121.91590660009965, 15.896066084396864, 9.93015888326487, 1407.1006117471247, 441.74022460359356, Reno Tahoe, Cessna Skyhawk, 1, 29663.929925344
199, 1779.4829641796996, 3069.338347057268, 46.758903271228405, 293.7629476535131, -1.361193015819679, 19.947743259137845, -9.30487848230118, 9.073378531222822, 1222.5416975632404, 739.7761498322793, 3648.825289683449, -232.19060077226283, 295.58232927651204, 24.756896899351513, 1.7153173872313934, 1872.563565979273, 1373.7281717074993, Reno Tahoe, Cessna Skyhawk, 1, 54039.50571730148
200, -3274.3297184809353, 1726.984547600021, 209.51099662874822, 345.9722875183488, -13.201276791365448, 13.659148739013245, 15.986385565118447, -4.253260710536129, 684.3782632096595, -3442.7541197131154, 2389.1258138429894, 249.20698838622403, 47.86401287682283, 5.955276450301711, 5.596517810675989, 1277.6114171503982, 225.77325178953674, Reno Tahoe, Cessna Skyhawk, 2, 34955.980822884
201, -4277.235253198047, 4779.074538629451, -188.2714795235907, 186.12524839034864, -10.478285865080359, -6.939035255405161, 11.925618757698437, -21.348632452806342, 134.40733908278588, -4239.921081182099, 4649.953431178094, -189.12293510931988, 133.89333856847898, 0.4022704462281611, -8.922924113841562, 473.9286135475338, 387.2708851360021, Reno Tahoe, Cessna Skyhawk, 2, 48158.090482802785
202, 2933.092934928334, -667.6024224957973, 416.06985574537657, 86.63511217944104, -8.376296185051936, -12.563235110407717, 18.965328348258296, -5.169488891591595, 324.32392031474313, 3245.941911734775, -599.2205408018489, 467.4064046699161, 265.2002399259204, 2.3873194492089387, 4.746955997700783, 1231.180686058874, 85.86911840377547, Reno Tahoe, Cessna Skyhawk, 2, 29045.88876975163
203, -698.2690367887981, -4854.460041244146, 466.98818539098204, 49.942315879690526, -0.747781851531836, 1.292023616163458, 16.342166086225113, 9.625426481329804, 595.7589173567276, -201.30947236994723, -4566.404200073912, 625.0505506472161, 232.10381325998017, 3.0671989058314706, 14.2742806063164, 1893.5348544661967, 208.96398016019225, Reno Tahoe, Cessna Skyhawk, 2, 40265.991753225695
204, 3430.2933645312896, -4244.173627461612, -58.15864887607012, 20.7228979163439, -15.314971419770874, -5.156232802192633, -0.33332246086166606, -23.72052474539973, 444.74565651730285, 3401.0706957830917, -3818.514744663208, -183.69450079517017, 84.17118717061783, -3.131977215719705, -5.654290168035199, 343.9355745330901, 973.0380257442328, Reno Tahoe, Cessna Skyhawk, 2, 58712.89817991915
205, -2468.209520093013, 418.28973339322783, 227.3991092647044, 344.17214562387113, 4.309019101333716, -6.1809851100841575, 2.8365495797782216, -12.67908167124273, 138.9065914258021, -2534.7881075030255, 539.4269490300502, 241.11434997641058, 83.11049526699765, -0.36060954938191786, 17.832282155316335, 895.7911776536832, 829.9714641718156, Reno Tahoe, Cessna Skyhawk, 2, 52707.79131524943
206, 1330.7715658210564, 3667.723279181375, -179.9226144915457, 148.6349248703716, 17.024800667151197, -5.412638520338454, -14.363076623165757, 0.09971590502866334, 432.1280404682973, 1546.1100000655183, 3293.6376664855743, -159.33241123559532, 0.568533451202935, -2.299026764786335, 9.328878721522626, 1469.9540544442275, 1613.4247519303813, Reno Tahoe, Cessna Skyhawk, 2, 47185.65217766314
207, -1006.3672620742591, 1300.4440052935033, 370.66811200771645, 283.0688294960862, -0.7088113931697404, -8.787006784810405, -9.062302890865883, 11.998402129356833, 1640.8463584011074, -2463.502529862704, 2020.9715838681122, 147.1203726796604, 37.204177855235386, -0.815376211307043, 3.076053273474297, 2009.39672674032, 1364.2456556858197, Reno Tahoe, Cessna Skyhawk, 2, 39477.90933811377
